"Onset","Duration","Participant","date_time","Running","Trial","Event","OfferSelf","OfferOther","Presented_Offer","Response","RT","MoneyWon","Response_accept","color_subject"
387.595588600001,0,"IA6LI11","2022_Jan_05_1247","MainTask",14,"Response",1,9,"9_1_V1.png","Reject",0.366406000001007,15,2,"blue"
387.635953600009,1,"IA6LI11","2022_Jan_05_1247","MainTask",14,"Feedback",1,9,"9_1_V1.png","Reject",0.366406000001007,15,2,"blue"
388.640866300004,0.606241249062941,"IA6LI11","2022_Jan_05_1247","MainTask",15,"Fixation",3,7,"7_3_V1.png","Accept",0.391997400001856,18,2,"blue"
389.265093399998,0.391997400001856,"IA6LI11","2022_Jan_05_1247","MainTask",15,"Offer",3,7,"7_3_V1.png","Accept",0.391997400001856,18,2,"blue"
389.6570908,0,"IA6LI11","2022_Jan_05_1247","MainTask",15,"Response",3,7,"7_3_V1.png","Accept",0.391997400001856,18,2,"blue"
389.707286000004,1,"IA6LI11","2022_Jan_05_1247","MainTask",15,"Feedback",3,7,"7_3_V1.png","Accept",0.391997400001856,18,2,"blue"
390.726444900007,0.624095547719142,"IA6LI11","2022_Jan_05_1247","MainTask",16,"Fixation",5,5,"5_5_V1.png","Accept",0.343400099998689,23,2,"blue"
391.361737600004,0.343400099998689,"IA6LI11","2022_Jan_05_1247","MainTask",16,"Offer",5,5,"5_5_V1.png","Accept",0.343400099998689,23,2,"blue"
391.705137700003,0,"IA6LI11","2022_Jan_05_1247","MainTask",16,"Response",5,5,"5_5_V1.png","Accept",0.343400099998689,23,2,"blue"
391.753686800002,1,"IA6LI11","2022_Jan_05_1247","MainTask",16,"Feedback",5,5,"5_5_V1.png","Accept",0.343400099998689,23,2,"blue"
392.761433500011,0.569257667423491,"IA6LI11","2022_Jan_05_1247","MainTask",17,"Fixation",5,5,"5_5_V1.png","Accept",0.33921229999396,28,2,"blue"
393.349937999999,0.33921229999396,"IA6LI11","2022_Jan_05_1247","MainTask",17,"Offer",5,5,"5_5_V1.png","Accept",0.33921229999396,28,2,"blue"
393.689150299993,0,"IA6LI11","2022_Jan_05_1247","MainTask",17,"Response",5,5,"5_5_V1.png","Accept",0.33921229999396,28,2,"blue"
393.730174600001,1,"IA6LI11","2022_Jan_05_1247","MainTask",17,"Feedback",5,5,"5_5_V1.png","Accept",0.33921229999396,28,2,"blue"
394.746304600005,0.543145548237422,"IA6LI11","2022_Jan_05_1247","MainTask",18,"Fixation",5,5,"5_5_V1.png","Reject",0.335800400003791,28,2,"blue"
395.3027076,0.335800400003791,"IA6LI11","2022_Jan_05_1247","MainTask",18,"Offer",5,5,"5_5_V1.png","Reject",0.335800400003791,28,2,"blue"
395.638508000004,0,"IA6LI11","2022_Jan_05_1247","MainTask",18,"Response",5,5,"5_5_V1.png","Reject",0.335800400003791,28,2,"blue"
395.6723566,1,"IA6LI11","2022_Jan_05_1247","MainTask",18,"Feedback",5,5,"5_5_V1.png","Reject",0.335800400003791,28,2,"blue"
396.681504499997,0.693980263791675,"IA6LI11","2022_Jan_05_1247","MainTask",19,"Fixation",3,7,"7_3_V1.png","Accept",0.277436199990916,31,2,"blue"
397.3878195,0.277436199990916,"IA6LI11","2022_Jan_05_1247","MainTask",19,"Offer",3,7,"7_3_V1.png","Accept",0.277436199990916,31,2,"blue"
397.665255699991,0,"IA6LI11","2022_Jan_05_1247","MainTask",19,"Response",3,7,"7_3_V1.png","Accept",0.277436199990916,31,2,"blue"
397.702417400011,1,"IA6LI11","2022_Jan_05_1247","MainTask",19,"Feedback",3,7,"7_3_V1.png","Accept",0.277436199990916,31,2,"blue"
398.716327100003,0.523279460541241,"IA6LI11","2022_Jan_05_1247","MainTask",20,"Fixation",5,5,"5_5_V1.png","Accept",0.274684400006663,36,2,"blue"
399.250768400001,0.274684400006663,"IA6LI11","2022_Jan_05_1247","MainTask",20,"Offer",5,5,"5_5_V1.png","Accept",0.274684400006663,36,2,"blue"
399.525452800008,0,"IA6LI11","2022_Jan_05_1247","MainTask",20,"Response",5,5,"5_5_V1.png","Accept",0.274684400006663,36,2,"blue"
399.558510200004,1,"IA6LI11","2022_Jan_05_1247","MainTask",20,"Feedback",5,5,"5_5_V1.png","Accept",0.274684400006663,36,2,"blue"
400.568237300002,0.628393446261665,"IA6LI11","2022_Jan_05_1247","MainTask",21,"Fixation",3,7,"7_3_V1.png","Accept",0.24537330000021,39,2,"blue"
401.207694099998,0.24537330000021,"IA6LI11","2022_Jan_05_1247","MainTask",21,"Offer",3,7,"7_3_V1.png","Accept",0.24537330000021,39,2,"blue"
401.453067399998,0,"IA6LI11","2022_Jan_05_1247","MainTask",21,"Response",3,7,"7_3_V1.png","Accept",0.24537330000021,39,2,"blue"
401.480800000005,1,"IA6LI11","2022_Jan_05_1247","MainTask",21,"Feedback",3,7,"7_3_V1.png","Accept",0.24537330000021,39,2,"blue"
402.486145700008,0.636042042391131,"IA6LI11","2022_Jan_05_1247","MainTask",22,"Fixation",1,9,"9_1_V1.png","Accept",0.298245800004224,40,2,"blue"
403.142900600011,0.298245800004224,"IA6LI11","2022_Jan_05_1247","MainTask",22,"Offer",1,9,"9_1_V1.png","Accept",0.298245800004224,40,2,"blue"
403.441146400015,0,"IA6LI11","2022_Jan_05_1247","MainTask",22,"Response",1,9,"9_1_V1.png","Accept",0.298245800004224,40,2,"blue"
403.489724700004,1,"IA6LI11","2022_Jan_05_1247","MainTask",22,"Feedback",1,9,"9_1_V1.png","Accept",0.298245800004224,40,2,"blue"
404.504846800002,0.589271438744341,"IA6LI11","2022_Jan_05_1247","MainTask",23,"Fixation",1,9,"9_1_V1.png","Reject",0.243866399992839,40,2,"blue"
405.105665900002,0.243866399992839,"IA6LI11","2022_Jan_05_1247","MainTask",23,"Offer",1,9,"9_1_V1.png","Reject",0.243866399992839,40,2,"blue"
405.349532299995,0,"IA6LI11","2022_Jan_05_1247","MainTask",23,"Response",1,9,"9_1_V1.png","Reject",0.243866399992839,40,2,"blue"
405.3839782,1,"IA6LI11","2022_Jan_05_1247","MainTask",23,"Feedback",1,9,"9_1_V1.png","Reject",0.243866399992839,40,2,"blue"
406.396900699998,0.545350935760178,"IA6LI11","2022_Jan_05_1247","MainTask",24,"Fixation",1,9,"9_1_V1.png","Accept",0.246571299998323,41,2,"blue"
406.962138800009,0.246571299998323,"IA6LI11","2022_Jan_05_1247","MainTask",24,"Offer",1,9,"9_1_V1.png","Accept",0.246571299998323,41,2,"blue"
407.208710100007,0,"IA6LI11","2022_Jan_05_1247","MainTask",24,"Response",1,9,"9_1_V1.png","Accept",0.246571299998323,41,2,"blue"
407.251971400008,1,"IA6LI11","2022_Jan_05_1247","MainTask",24,"Feedback",1,9,"9_1_V1.png","Accept",0.246571299998323,41,2,"blue"
408.25957200001,16.5783865999983,"IA6LI11","2022_Jan_05_1247","Break",NA,NA,NA,NA,NA,NA,NA,NA,2,"blue"
425.864908500007,0.655233528889321,"IA6LI11","2022_Jan_05_1247","MainTask",25,"Fixation",3,7,"7_3_V1.png","Accept",0.40112060001411,44,2,"blue"
426.545607599997,0.40112060001411,"IA6LI11","2022_Jan_05_1247","MainTask",25,"Offer",3,7,"7_3_V1.png","Accept",0.40112060001411,44,2,"blue"
426.946728200011,0,"IA6LI11","2022_Jan_05_1247","MainTask",25,"Response",3,7,"7_3_V1.png","Accept",0.40112060001411,44,2,"blue"
426.986749000003,1,"IA6LI11","2022_Jan_05_1247","MainTask",25,"Feedback",3,7,"7_3_V1.png","Accept",0.40112060001411,44,2,"blue"
428.007830500006,0.69932822106977,"IA6LI11","2022_Jan_05_1247","MainTask",26,"Fixation",3,7,"7_3_V1.png","Accept",0.198655699990923,47,2,"blue"
428.730674699997,0.198655699990923,"IA6LI11","2022_Jan_05_1247","MainTask",26,"Offer",3,7,"7_3_V1.png","Accept",0.198655699990923,47,2,"blue"
428.929330399988,0,"IA6LI11","2022_Jan_05_1247","MainTask",26,"Response",3,7,"7_3_V1.png","Accept",0.198655699990923,47,2,"blue"
428.958937600008,1,"IA6LI11","2022_Jan_05_1247","MainTask",26,"Feedback",3,7,"7_3_V1.png","Accept",0.198655699990923,47,2,"blue"
429.976059000008,0.605773044654542,"IA6LI11","2022_Jan_05_1247","MainTask",27,"Fixation",1,9,"9_1_V1.png","Accept",0.198968699987745,48,2,"blue"
430.594133899998,0.198968699987745,"IA6LI11","2022_Jan_05_1247","MainTask",27,"Offer",1,9,"9_1_V1.png","Accept",0.198968699987745,48,2,"blue"
430.793102599986,0,"IA6LI11","2022_Jan_05_1247","MainTask",27,"Response",1,9,"9_1_V1.png","Accept",0.198968699987745,48,2,"blue"
430.820907500005,1,"IA6LI11","2022_Jan_05_1247","MainTask",27,"Feedback",1,9,"9_1_V1.png","Accept",0.198968699987745,48,2,"blue"
431.827694699998,0.60936651482624,"IA6LI11","2022_Jan_05_1247","MainTask",28,"Fixation",3,7,"7_3_V1.png","Accept",0.16108499999973,51,2,"blue"
432.450309899999,0.16108499999973,"IA6LI11","2022_Jan_05_1247","MainTask",28,"Offer",3,7,"7_3_V1.png","Accept",0.16108499999973,51,2,"blue"
432.611394899999,0,"IA6LI11","2022_Jan_05_1247","MainTask",28,"Response",3,7,"7_3_V1.png","Accept",0.16108499999973,51,2,"blue"
432.641126900009,1,"IA6LI11","2022_Jan_05_1247","MainTask",28,"Feedback",3,7,"7_3_V1.png","Accept",0.16108499999973,51,2,"blue"
433.662228500005,0.619993933089432,"IA6LI11","2022_Jan_05_1247","MainTask",29,"Fixation",5,5,"5_5_V1.png","Accept",0.175098299994715,56,2,"blue"
434.297071399997,0.175098299994715,"IA6LI11","2022_Jan_05_1247","MainTask",29,"Offer",5,5,"5_5_V1.png","Accept",0.175098299994715,56,2,"blue"
434.472169699992,0,"IA6LI11","2022_Jan_05_1247","MainTask",29,"Response",5,5,"5_5_V1.png","Accept",0.175098299994715,56,2,"blue"
434.510127700007,1,"IA6LI11","2022_Jan_05_1247","MainTask",29,"Feedback",5,5,"5_5_V1.png","Accept",0.175098299994715,56,2,"blue"
435.5301855,0.511727095766907,"IA6LI11","2022_Jan_05_1247","MainTask",30,"Fixation",5,5,"5_5_V1.png","Accept",0.206907200001297,61,2,"blue"
436.048620200003,0.206907200001297,"IA6LI11","2022_Jan_05_1247","MainTask",30,"Offer",5,5,"5_5_V1.png","Accept",0.206907200001297,61,2,"blue"
436.255527400004,0,"IA6LI11","2022_Jan_05_1247","MainTask",30,"Response",5,5,"5_5_V1.png","Accept",0.206907200001297,61,2,"blue"
436.293382600008,1,"IA6LI11","2022_Jan_05_1247","MainTask",30,"Feedback",5,5,"5_5_V1.png","Accept",0.206907200001297,61,2,"blue"
437.299027500005,0.549178930706853,"IA6LI11","2022_Jan_05_1247","MainTask",31,"Fixation",3,7,"7_3_V1.png","Accept",0.194770999994944,64,2,"blue"
437.87183660001,0.194770999994944,"IA6LI11","2022_Jan_05_1247","MainTask",31,"Offer",3,7,"7_3_V1.png","Accept",0.194770999994944,64,2,"blue"
438.066607600005,0,"IA6LI11","2022_Jan_05_1247","MainTask",31,"Response",3,7,"7_3_V1.png","Accept",0.194770999994944,64,2,"blue"
438.109198999999,1,"IA6LI11","2022_Jan_05_1247","MainTask",31,"Feedback",3,7,"7_3_V1.png","Accept",0.194770999994944,64,2,"blue"
439.116652199998,0.545977986748216,"IA6LI11","2022_Jan_05_1247","MainTask",32,"Fixation",1,9,"9_1_V1.png","Accept",0.19315030000871,65,2,"blue"
439.688962600005,0.19315030000871,"IA6LI11","2022_Jan_05_1247","MainTask",32,"Offer",1,9,"9_1_V1.png","Accept",0.19315030000871,65,2,"blue"
439.882112900014,0,"IA6LI11","2022_Jan_05_1247","MainTask",32,"Response",1,9,"9_1_V1.png","Accept",0.19315030000871,65,2,"blue"
439.923917799999,1,"IA6LI11","2022_Jan_05_1247","MainTask",32,"Feedback",1,9,"9_1_V1.png","Accept",0.19315030000871,65,2,"blue"
